SampleID,AccX_ms2,AccY_ms2,AccZ_ms2,GyroX_dps,GyroY_dps,GyroZ_dps,MagX,MagY,MagZ
1663,10.99,-1.55,1.62,41.1,16.2,63.4,-336,1096,-667
1664,11.97,1.05,4.10,18.4,45.7,23.9,-346,1113,-646
1665,10.84,0.64,6.40,-27.2,55.6,-4.7,-356,1116,-623
1666,13.92,-0.13,5.00,-109.6,47.3,-60.3,-373,1161,-588
1667,13.08,-0.32,4.26,-126.1,12.0,-64.8,-388,1158,-593
1668,13.82,0.24,3.73,-134.7,-20.3,-66.0,-393,1168,-578
1669,12.27,0.46,3.93,-137.4,-54.1,-48.5,-413,1151,-611
1670,11.03,0.40,3.57,-135.6,-71.5,-29.6,-462,1121,-641
1671,10.01,0.48,3.01,-128.6,-72.5,-28.4,-457,1098,-650
1672,9.13,0.48,2.66,-121.7,-66.3,-32.7,-492,1066,-712
1673,8.42,0.30,2.09,-118.9,-50.0,-29.3,-520,1048,-725
1674,7.96,0.22,1.55,-117.9,-23.9,-27.2,-535,1021,-751
1675,7.22,-0.03,1.07,-115.3,8.6,-29.9,-553,993,-758
1676,6.38,-0.22,0.64,-107.1,35.2,-31.6,-558,1001,-758
1677,6.18,-0.11,0.63,-94.0,43.9,-31.4,-578,1006,-748
1678,5.89,-0.04,0.41,-81.6,36.3,-24.6,-596,1013,-736
1679,5.96,0.30,0.33,-70.1,22.5,-14.3,-598,1018,-743
1680,6.33,0.58,0.20,-58.5,10.6,-7.9,-626,1016,-741
1681,6.98,0.73,0.05,-46.0,4.5,-9.5,-618,1016,-746
1682,7.90,0.86,0.04,-30.1,2.4,-13.3,-643,1008,-741
1683,8.78,0.94,-0.01,-9.0,3.6,-15.9,-636,1006,-746
1684,9.68,0.97,0.04,17.0,7.8,-19.8,-633,1003,-743
1685,10.37,1.03,0.02,43.7,13.9,-23.1,-613,1016,-746
1686,10.92,1.08,-0.06,69.4,19.1,-23.4,-588,1041,-751
1687,11.67,0.96,-0.38,97.3,22.1,-24.4,-543,1041,-731
1688,12.45,0.94,-1.13,124.3,24.1,-26.9,-515,1073,-712
1689,13.38,1.23,-0.78,138.7,15.7,-18.3,-465,1093,-720
1690,14.35,1.79,0.71,133.8,-3.7,2.7,-445,1088,-705
1691,14.36,1.32,2.08,126.2,-22.8,11.5,-423,1096,-710
1692,13.59,0.29,2.30,119.8,-35.6,10.2,-381,1088,-722
1693,13.12,-0.02,1.86,107.7,-39.5,18.9,-366,1091,-722
1694,13.75,0.57,1.69,89.6,-36.0,37.5,-348,1081,-751
1695,14.04,1.31,1.94,71.1,-27.5,56.0,-333,1076,-758
1696,13.58,1.29,1.71,62.7,-16.8,63.8,-356,1071,-768
1697,12.66,1.21,1.66,66.0,-5.3,62.0,-368,1066,-763
1698,11.42,0.82,1.22,75.4,6.1,57.5,-391,1068,-753
1699,9.81,0.32,0.67,84.1,16.4,53.7,-386,1061,-751
1700,8.44,0.11,0.30,89.2,26.0,52.2,-396,1088,-756
1701,7.28,-0.01,0.40,90.3,31.6,49.5,-381,1096,-733
1702,6.25,-0.22,0.61,88.4,30.5,47.1,-383,1098,-731
1703,5.55,-0.44,0.84,80.5,28.2,43.9,-378,1123,-707
1704,5.08,-0.63,1.09,65.2,25.5,38.2,-368,1141,-707
1705,5.07,-0.66,1.36,46.2,20.4,31.3,-376,1148,-702
1706,5.21,-0.74,1.67,24.2,13.1,23.0,-383,1153,-687
1707,5.57,-1.10,1.56,3.4,2.5,14.3,-383,1153,-687
1708,6.03,-1.74,1.02,-16.1,-7.7,8.0,-388,1153,-687
1709,6.55,-2.47,0.25,-32.3,-16.9,4.0,-398,1146,-705
1710,7.56,-2.99,0.01,-40.1,-26.8,3.7,-421,1146,-702
1711,8.45,-3.57,-0.39,-40.6,-26.6,2.8,-428,1128,-705
1712,9.75,-3.48,0.38,-32.8,-14.5,0.6,-437,1116,-702
1713,10.76,-3.85,0.43,-25.4,19.5,-4.3,-432,1113,-717
1714,11.78,-4.45,0.11,-12.0,51.4,1.1,-455,1143,-702
1715,11.96,-4.40,-0.99,33.8,42.3,51.8,-480,1153,-685
1716,13.00,-2.24,1.54,49.3,53.4,36.6,-482,1173,-646
1717,13.04,0.40,5.64,17.8,67.5,11.4,-495,1206,-626
1718,10.42,-0.81,6.71,-33.2,47.4,8.2,-485,1216,-586
1719,11.26,-1.19,5.54,-84.1,24.9,-14.8,-510,1228,-573
1720,12.43,-0.82,5.55,-106.3,-2.1,-40.4,-512,1233,-578
1721,12.37,-0.81,3.98,-116.4,-17.5,-53.6,-548,1213,-588
1722,12.67,-0.12,3.88,-120.5,-24.4,-54.8,-563,1191,-606
1723,11.21,-0.13,3.63,-120.0,-29.0,-40.0,-566,1181,-616
1724,10.12,-0.33,2.96,-114.2,-28.2,-34.4,-598,1173,-643
1725,9.10,-0.40,2.18,-107.1,-22.0,-44.8,-638,1148,-660
1726,8.31,-0.49,1.62,-104.7,-16.4,-57.4,-641,1121,-690
1727,7.68,-0.40,1.17,-106.0,-9.5,-60.8,-641,1121,-692
1728,7.30,-0.38,0.73,-106.8,0.1,-56.3,-643,1093,-717
1729,6.85,-0.58,0.38,-100.5,12.7,-44.5,-655,1061,-741
1730,6.52,-0.69,0.24,-88.4,25.8,-36.2,-667,1073,-733
1731,6.49,-0.80,0.61,-76.6,29.9,-34.9,-667,1068,-733
1732,6.55,-0.73,0.95,-71.6,23.9,-32.8,-685,1066,-738
1733,6.91,-0.63,1.17,-71.9,11.5,-27.1,-692,1073,-733
1734,7.38,-0.40,1.12,-71.0,0.2,-18.8,-707,1056,-722
1735,7.89,-0.26,0.87,-64.4,-3.3,-15.4,-705,1038,-741
1736,8.73,-0.40,0.57,-52.3,-1.2,-19.1,-715,1031,-746
1737,9.44,-0.58,0.38,-35.4,5.1,-22.5,-715,1026,-758
1738,9.89,-0.59,0.17,-14.1,13.2,-21.2,-717,1033,-753
1739,10.40,-0.48,0.14,11.1,17.5,-16.8,-702,1028,-753
1740,10.81,-0.42,-0.02,36.6,16.6,-14.7,-687,1041,-751
1741,11.46,-0.53,-0.45,58.6,15.5,-15.9,-675,1053,-738
1742,12.39,-0.48,-0.46,74.1,11.9,-16.0,-665,1071,-748
1743,13.55,-0.05,0.52,77.1,-1.3,-3.3,-631,1088,-731
1744,14.19,0.21,1.96,66.9,-23.7,17.2,-626,1083,-748
1745,13.93,-0.01,2.68,57.1,-38.6,21.3,-606,1078,-751
1746,13.35,-0.19,2.83,46.2,-39.3,14.6,-601,1071,-756
1747,12.83,-0.06,2.35,31.2,-36.1,15.3,-603,1056,-766
1748,13.34,0.23,1.40,14.9,-36.7,22.0,-608,1048,-776
1749,14.10,0.75,0.49,9.3,-40.1,27.4,-618,1041,-783
1750,14.34,1.26,0.19,15.1,-41.3,31.5,-641,1001,-806
1751,13.09,1.40,0.35,21.1,-39.9,36.0,-638,998,-830
1752,11.10,1.15,0.48,21.4,-36.1,38.1,-650,981,-820
1753,9.32,0.74,0.37,19.4,-28.9,35.6,-655,971,-825
1754,7.99,0.29,0.19,18.6,-17.2,30.7,-655,973,-842
1755,6.70,-0.12,0.25,20.2,-6.1,26.4,-682,966,-832
1756,5.74,-0.39,0.42,21.1,3.4,25.5,-677,973,-827
1757,4.86,-0.59,0.63,18.9,10.9,27.3,-677,973,-820
1758,4.45,-0.86,0.75,15.2,17.4,27.7,-712,968,-820
1759,4.44,-1.02,0.97,10.7,21.7,24.8,-712,968,-803
1760,4.66,-1.09,1.26,2.3,21.1,13.7,-725,976,-798
1761,5.08,-1.29,1.13,-10.7,10.9,3.6,-732,983,-796
1762,5.76,-1.54,0.64,-24.0,-3.6,-4.9,-722,983,-801
1763,6.67,-1.88,-0.14,-33.3,-14.8,-9.6,-737,978,-803
1764,9.26,-2.81,-2.04,-21.6,-1.1,-12.1,-752,950,-825
1765,11.08,-2.71,-1.80,-6.2,21.8,-10.3,-737,966,-815
1766,12.32,-2.71,-1.17,1.9,54.4,-10.7,-735,963,-801
1767,12.62,-3.39,-1.98,12.9,66.6,2.0,-727,976,-791
1768,12.96,-3.80,-3.09,27.1,57.9,32.1,-742,1001,-776
1769,13.95,-2.48,-1.53,48.1,47.1,57.4,-730,1041,-727
1770,13.50,-0.71,2.79,61.2,60.3,58.0,-756,1058,-712
1771,12.05,0.57,6.52,28.9,63.2,42.7,-773,1086,-662
1772,10.04,-0.73,6.50,-24.1,38.3,41.8,-771,1118,-633
1773,12.39,0.97,5.24,-62.7,35.5,-12.2,-803,1103,-636
1774,11.02,0.29,4.36,-70.4,20.9,-41.1,-808,1098,-636
1775,10.84,0.37,3.82,-65.2,8.9,-55.3,-808,1096,-631
1776,10.32,0.37,4.25,-49.9,0.9,-65.8,-793,1071,-638
1777,10.76,0.58,3.96,-37.5,5.3,-72.0,-793,1068,-665
1778,11.38,0.75,3.06,-37.2,7.0,-72.1,-768,1071,-677
1779,10.83,0.50,1.83,-46.0,-0.2,-61.5,-761,1073,-685
1780,9.97,0.17,0.82,-52.1,-7.5,-45.6,-742,1058,-697
1781,8.80,-0.10,0.20,-49.0,-11.1,-28.0,-750,1056,-712
1782,7.91,-0.22,0.11,-36.7,-9.4,-12.7,-745,1043,-715
1783,7.02,-0.32,0.38,-23.3,-1.0,-5.7,-747,1031,-727
1784,6.17,-0.18,0.85,-15.0,7.0,-4.7,-742,1031,-731
1785,5.69,-0.07,1.22,-15.2,9.4,-10.1,-761,1038,-736
1786,5.93,0.30,1.46,-21.3,6.5,-18.4,-745,1016,-731
1787,6.55,0.47,1.45,-26.3,0.7,-22.5,-727,1041,-725
1788,7.19,0.42,1.00,-25.1,-0.2,-24.9,-745,1021,-720
1789,7.69,0.38,0.60,-14.7,3.2,-30.1,-737,1023,-743
1790,8.23,0.46,0.56,4.4,7.1,-30.9,-730,1026,-743
1791,8.83,0.42,0.91,26.4,8.8,-29.4,-712,1038,-741
1792,9.75,0.69,1.32,46.0,8.6,-28.0,-697,1036,-741
1793,10.58,0.81,1.25,64.5,8.3,-28.7,-660,1066,-738
1794,11.11,0.94,0.60,86.2,14.4,-29.7,-638,1051,-738
1795,11.54,0.83,-0.18,115.7,28.6,-31.6,-598,1081,-722
1796,12.39,1.19,0.22,145.9,36.3,-25.4,-563,1103,-717
1797,13.68,1.83,1.54,162.1,26.2,-4.0,-512,1131,-682
1798,14.07,2.08,2.51,164.9,4.7,16.6,-482,1146,-687
1799,13.86,1.33,2.19,162.5,-14.2,21.7,-421,1151,-687
1800,14.08,0.83,0.95,158.9,-24.0,27.0,-383,1156,-700
1801,14.79,1.39,1.03,152.0,-31.5,41.8,-351,1138,-702
1802,14.37,1.88,2.35,139.1,-40.3,59.6,-331,1146,-707
1803,13.66,1.99,2.84,123.6,-47.5,69.7,-331,1123,-725
1804,12.84,2.06,2.62,111.6,-50.5,69.5,-320,1103,-746
1805,11.87,2.00,1.87,101.3,-42.6,64.5,-323,1083,-756
1806,10.84,1.53,1.12,94.9,-24.8,60.7,-326,1083,-783
1807,9.46,0.88,0.55,94.1,-3.7,59.8,-333,1073,-773
1808,7.96,0.33,0.45,98.1,14.9,59.1,-320,1066,-773
1809,6.83,-0.09,0.88,99.0,25.3,55.8,-341,1078,-766
1810,6.11,-0.41,1.27,88.2,30.1,48.3,-336,1103,-751
1811,5.57,-0.75,1.67,64.8,25.6,37.9,-328,1108,-738
1812,5.32,-1.21,1.89,35.8,16.7,32.0,-331,1101,-736
1813,5.35,-1.58,2.26,-24.1,-3.0,27.9,-353,1118,-725
1814,5.45,-1.97,1.89,-48.9,-10.8,16.8,-376,1108,-733
1815,5.64,-2.72,0.88,-69.9,-15.1,2.5,-398,1111,-738
1816,6.05,-3.53,-0.34,-82.4,-17.8,-8.1,-413,1083,-743
1817,6.71,-4.35,-1.02,-79.7,-17.1,-14.0,-435,1076,-756
1818,8.63,-4.93,-1.25,-60.3,-6.8,-19.5,-442,1068,-748
1819,10.44,-4.93,-0.75,-39.9,19.2,-19.5,-452,1056,-766
1820,12.37,-4.92,-0.96,-25.0,55.9,-10.9,-442,1063,-756
1821,12.48,-5.07,-1.24,-8.2,62.5,17.3,-457,1086,-738
1822,12.17,-4.73,-0.99,8.0,43.8,47.2,-475,1098,-717
1823,12.44,-3.05,0.64,22.0,33.8,52.5,-482,1108,-705
1824,13.06,-0.25,4.31,7.5,47.2,35.5,-497,1126,-680
1825,11.59,0.05,7.17,-46.7,43.6,22.8,-507,1131,-650
1826,10.60,-1.05,5.71,-107.0,41.3,5.6,-522,1143,-650
1827,14.20,0.52,3.66,-146.9,41.6,-37.2,-561,1131,-631
1828,13.51,-0.15,2.94,-152.5,13.2,-53.0,-596,1133,-633
1829,13.51,0.05,2.75,-150.1,-16.1,-55.9,-628,1111,-650
1830,11.69,0.08,3.23,-144.1,-46.8,-44.3,-641,1091,-655
1831,10.62,0.05,3.23,-135.8,-61.8,-34.2,-667,1053,-722
1832,9.72,0.06,2.62,-126.0,-57.7,-33.0,-675,1018,-741
1833,9.03,0.04,2.00,-118.1,-42.2,-39.8,-692,968,-773
1834,8.56,0.03,1.43,-113.0,-24.2,-43.4,-695,952,-783
1835,8.08,-0.03,0.72,-107.6,-2.4,-38.8,-705,927,-806
1836,7.27,-0.33,-0.16,-100.1,21.8,-39.1,-712,910,-801
1837,6.62,-0.18,-0.35,-89.0,34.5,-40.2,-717,907,-815
1838,6.10,-0.29,-0.36,-77.8,30.8,-34.5,-717,912,-801
1839,6.07,-0.35,-0.03,-74.5,16.8,-22.9,-710,917,-803
1840,6.36,-0.26,0.19,-75.1,-2.8,-9.8,-725,905,-817
1841,6.73,0.04,-0.09,-73.2,-15.6,-4.8,-727,892,-808
1842,7.28,0.22,-0.36,-65.4,-15.8,-9.0,-740,867,-820
1843,7.84,0.21,-0.45,-51.9,-10.2,-16.1,-752,850,-835
1844,8.55,0.23,-0.34,-33.0,-3.8,-22.9,-740,845,-837
1845,9.26,0.20,-0.11,-13.2,3.8,-27.5,-737,837,-850
1846,9.96,0.19,0.14,7.4,11.3,-27.3,-715,830,-847
1847,10.69,0.20,0.15,30.8,14.2,-26.1,-695,842,-870
1848,11.41,0.17,-0.20,57.1,18.4,-25.9,-692,860,-845
1849,12.01,0.42,-1.01,86.1,25.6,-27.2,-667,872,-855
1850,12.57,1.15,-0.91,110.9,29.6,-22.1,-633,890,-832
1851,12.92,1.74,0.74,119.8,20.2,-8.4,-593,905,-808
1852,12.98,1.68,2.15,116.9,5.5,0.1,-566,937,-806
1853,12.71,1.20,2.89,112.1,-5.9,-6.4,-543,937,-803
1854,12.72,0.50,2.74,104.7,-11.6,-16.2,-512,947,-808
1855,12.96,0.43,1.84,96.4,-13.9,-9.9,-480,942,-812
1856,14.01,1.01,0.15,89.8,-9.6,15.1,-460,952,-803
1857,14.91,1.78,-1.17,94.9,-2.9,39.2,-467,945,-812
1858,14.83,2.26,-1.31,111.2,-2.1,50.8,-455,957,-817
1859,13.01,2.08,-0.59,125.1,-6.0,57.0,-452,960,-801
1860,10.91,1.48,0.30,129.3,-9.4,59.3,-457,966,-801
1861,8.99,0.91,0.71,127.6,-6.2,61.1,-452,963,-801
1862,6.33,0.23,1.23,120.5,12.3,57.5,-435,968,-793
1863,5.60,-0.06,1.38,111.8,21.2,47.0,-445,981,-778
1864,4.92,-0.41,1.52,97.0,28.3,34.4,-432,998,-776
1865,4.53,-0.58,1.54,76.4,32.0,24.5,-432,1006,-761
1866,4.51,-0.91,1.66,53.2,31.7,16.6,-428,1008,-736
1867,4.82,-1.34,1.46,31.2,25.9,5.0,-428,1033,-725
1868,5.65,-1.80,1.27,12.0,14.7,-9.0,-416,1036,-720
1869,6.22,-2.62,0.57,-3.4,3.7,-22.8,-396,1031,-736
1870,7.11,-3.13,0.05,-12.1,-7.7,-27.0,-393,1028,-733
1871,8.10,-3.60,0.08,-15.3,-12.9,-22.2,-373,1036,-727
1872,9.33,-3.79,-0.22,-16.7,0.6,-16.2,-373,1023,-741
1873,10.43,-3.89,0.46,-10.5,26.7,-9.6,-356,1016,-727
1874,11.78,-4.09,0.16,-0.6,61.5,-6.4,-368,1031,-712
1875,12.42,-4.52,0.03,20.9,66.2,11.3,-376,1058,-695
1876,12.19,-4.85,0.16,36.1,46.1,36.9,-376,1063,-682
1877,12.31,-3.50,1.26,42.3,33.9,51.6,-373,1076,-670
1878,12.84,-1.48,3.37,39.9,50.5,41.9,-363,1088,-646
1879,12.45,0.84,6.31,-2.3,66.2,23.7,-373,1123,-621
1880,10.52,-0.34,6.96,-59.4,51.0,16.8,-388,1131,-606
1881,11.77,-0.65,5.11,-110.6,38.5,-23.7,-416,1126,-598
1882,14.00,-0.06,4.70,-133.5,11.3,-62.2,-426,1126,-593
1883,13.39,-0.15,3.40,-145.2,-21.2,-64.0,-428,1131,-591
1884,12.64,0.36,3.62,-151.8,-48.8,-42.4,-455,1106,-621
1885,10.97,0.35,3.32,-149.9,-64.9,-16.0,-502,1076,-650
1886,9.86,0.20,2.97,-135.9,-66.4,-11.1,-520,1043,-675
1887,9.15,0.17,2.29,-121.4,-56.8,-25.9,-527,1016,-692
1888,8.36,0.14,1.70,-114.4,-42.7,-44.7,-551,1001,-727
1889,7.98,0.22,1.35,-116.9,-27.0,-53.4,-553,963,-751
1890,7.57,0.18,0.98,-121.9,-7.4,-44.1,-561,950,-753
1891,6.65,-0.22,0.53,-119.1,11.3,-30.0,-576,932,-768
1892,6.10,-0.49,0.28,-104.9,17.5,-24.4,-576,927,-773
1893,5.76,-0.59,0.25,-88.9,12.5,-20.7,-588,935,-773
1894,5.98,-0.36,0.41,-76.4,0.3,-12.7,-596,932,-758
1895,6.10,0.00,0.38,-66.8,-9.3,-1.7,-603,910,-768
1896,6.46,0.08,0.54,-56.5,-12.1,0.3,-623,902,-791
1897,7.42,-0.14,0.59,-45.2,-8.7,-7.7,-631,897,-793
1898,8.53,-0.24,0.43,-31.9,-5.5,-18.0,-633,902,-783
1899,9.69,0.04,0.04,-14.2,-2.6,-22.4,-618,880,-806
1900,10.65,0.39,-0.38,9.3,1.0,-20.7,-611,887,-801
1901,11.48,0.58,-0.67,37.5,6.2,-16.8,-601,882,-796
1902,12.05,0.66,-1.08,68.4,12.6,-15.6,-586,907,-781
1903,12.51,0.41,-1.41,99.9,16.8,-17.2,-548,905,-793
1904,12.98,0.61,-0.81,118.8,10.2,-9.5,-525,932,-793
1905,13.38,1.02,0.70,119.2,-6.5,10.4,-485,947,-776
1906,13.60,1.01,2.08,114.2,-26.8,23.8,-472,927,-763
1907,13.03,0.49,2.45,108.8,-39.0,19.1,-462,932,-788
1908,12.58,-0.20,1.90,103.5,-38.0,5.8,-437,935,-786
1909,12.95,-0.36,0.83,92.2,-29.8,3.6,-432,927,-806
1910,14.22,0.49,0.57,75.7,-20.8,18.7,-398,927,-812
1911,13.68,0.74,-0.15,76.3,-15.4,33.9,-368,907,-812
1912,12.52,0.55,-0.17,85.8,-13.5,37.5,-378,910,-812
1913,10.81,0.16,-0.30,92.0,-9.1,42.9,-393,907,-827
1914,8.97,-0.27,-0.29,95.7,-3.6,48.9,-388,912,-822
1915,7.35,-0.46,-0.02,97.6,3.2,53.3,-378,907,-830
1916,6.13,-0.53,0.34,96.7,11.3,52.0,-393,927,-808
1917,4.97,-0.52,0.77,92.6,17.6,45.9,-391,925,-812
1918,4.31,-0.68,1.08,82.5,21.3,38.0,-398,927,-815
1919,4.13,-0.76,1.39,68.6,19.1,29.5,-388,945,-798
1920,4.33,-1.01,1.53,50.2,16.0,19.7,-381,940,-798
1921,4.86,-1.41,1.42,29.2,11.1,7.5,-366,963,-781
1922,5.77,-2.01,0.96,5.5,2.6,-7.5,-376,960,-783
1923,6.58,-2.69,0.02,-15.9,-6.6,-18.6,-361,963,-806
1924,7.41,-3.31,-0.94,-28.7,-11.8,-22.2,-356,963,-793
1925,8.46,-3.88,-1.15,-30.3,-11.5,-24.0,-348,950,-798
1926,10.04,-3.94,-0.56,-22.6,-1.8,-25.1,-336,957,-803
1927,11.21,-4.08,0.19,-19.3,22.2,-24.2,-336,955,-798
1928,12.54,-4.52,-0.75,-17.8,53.1,-16.9,-320,963,-788
1929,12.62,-5.09,-1.69,-2.5,57.7,9.7,-326,983,-766
1930,12.23,-4.99,-2.12,19.0,46.2,39.2,-331,1018,-753
1931,12.75,-3.76,0.11,42.9,45.1,45.9,-333,1036,-753
1932,13.25,-1.54,3.28,38.6,56.8,36.2,-346,1046,-715
1933,12.29,-0.48,6.15,-15.5,53.7,34.1,-346,1053,-692
1934,10.14,-1.36,6.73,-77.6,27.0,29.2,-366,1073,-695
1935,11.36,-0.66,4.47,-128.9,24.2,-14.9,-386,1083,-685
1936,12.33,-0.54,3.81,-147.0,7.1,-55.3,-411,1078,-687
1937,12.49,-0.53,2.68,-152.5,-14.4,-60.2,-432,1073,-682
1938,11.83,-0.48,2.91,-149.1,-36.6,-42.5,-447,1078,-697
1939,10.87,-0.57,2.94,-139.9,-50.5,-21.7,-472,1033,-727
1940,10.03,-0.65,2.38,-124.6,-46.7,-16.7,-492,1021,-753
1941,9.19,-0.64,1.70,-108.4,-32.0,-26.6,-520,986,-766
1942,8.25,-0.51,0.95,-95.1,-15.1,-39.3,-520,981,-786
1943,7.53,-0.20,0.64,-83.8,1.4,-45.5,-517,968,-781
1944,6.85,0.01,0.29,-72.7,16.3,-39.8,-517,966,-776
1945,6.12,0.09,0.22,-60.9,31.0,-28.9,-497,976,-791
1946,5.66,-0.14,0.30,-48.8,36.0,-23.4,-512,983,-783
1947,5.70,-0.31,0.63,-41.7,33.5,-23.8,-507,988,-766
1948,6.22,-0.27,0.76,-38.4,26.8,-25.6,-510,1003,-771
1949,6.91,-0.08,0.67,-35.9,19.6,-26.5,-510,1021,-751
1950,7.86,-0.02,0.41,-30.0,16.0,-28.7,-502,1023,-751
1951,8.57,-0.13,-0.06,-19.3,16.7,-33.1,-495,1018,-753
1952,9.20,-0.07,-0.21,-1.1,18.6,-36.7,-490,1023,-748
1953,9.72,0.04,-0.22,23.5,21.4,-35.7,-465,1038,-743
1954,10.77,0.19,0.21,47.7,22.0,-30.9,-440,1056,-733
1955,11.75,0.08,0.38,70.4,15.0,-25.6,-416,1061,-722
1956,12.26,-0.13,0.10,93.6,10.7,-23.3,-381,1071,-722
1957,12.57,-0.12,-0.29,117.6,13.3,-23.8,-333,1083,-710
1958,13.21,0.28,-0.13,131.5,12.5,-16.7,-300,1096,-702
1959,14.04,1.17,0.72,127.7,4.8,2.8,-267,1101,-700
1960,12.69,0.08,1.83,118.9,-29.1,2.9,-193,1091,-705
1961,12.55,-0.18,1.86,103.6,-39.1,13.8,-168,1073,-727
1962,13.14,0.30,1.73,85.1,-39.3,26.8,-138,1046,-751
1963,13.75,1.05,1.91,68.7,-33.5,36.7,-138,1036,-766
1964,13.64,1.29,1.57,60.4,-28.2,40.0,-126,1033,-786
1965,12.97,1.22,1.11,61.1,-21.2,38.1,-128,1006,-793
1966,11.95,1.01,0.62,70.3,-11.3,36.0,-126,1001,-808
1967,10.42,0.46,0.27,81.4,-0.6,38.6,-126,1001,-803
1968,8.72,0.11,0.28,87.4,9.6,47.0,-141,988,-827
1969,7.18,-0.22,0.31,88.3,16.9,55.4,-123,1003,-820
1970,6.22,-0.20,0.50,85.6,20.5,57.9,-131,993,-822
1971,5.52,-0.57,0.75,77.9,22.7,50.9,-141,1006,-812
1972,4.99,-0.68,0.78,63.6,25.4,38.6,-148,986,-817
1973,4.84,-0.75,0.93,44.9,29.1,25.5,-146,1006,-812
1974,5.00,-1.04,1.31,23.8,28.9,11.9,-141,1013,-815
1975,5.28,-1.62,1.71,-0.4,18.3,1.0,-141,1026,-817
1976,5.90,-2.17,1.58,-25.4,1.0,-5.9,-138,1026,-812
1977,6.87,-2.75,0.95,-45.3,-12.8,-9.5,-141,1041,-788
1978,7.52,-3.19,0.46,-57.7,-18.9,-11.8,-161,1026,-812
1979,8.16,-3.61,-0.18,-67.4,-14.5,-14.9,-161,1023,-806
1980,9.28,-3.61,-0.29,-71.8,-0.4,-15.9,-161,1021,-812
1981,10.59,-3.88,-0.72,-67.3,28.1,-14.4,-173,1016,-817
1982,11.98,-4.40,-1.28,-47.3,57.2,-11.8,-183,1031,-803
1983,12.13,-5.09,-1.99,-20.1,53.7,6.6,-186,1043,-793
1984,12.17,-5.11,-2.07,2.0,29.0,32.2,-196,1058,-783
1985,12.52,-3.26,0.32,15.5,20.5,42.6,-208,1068,-776
1986,13.13,0.23,4.52,-6.1,39.6,24.6,-222,1076,-761
1987,11.70,-0.12,6.79,-45.2,40.5,11.7,-245,1083,-766
1988,10.56,-1.22,6.89,-81.8,29.2,-7.9,-267,1101,-738
1989,12.01,-0.49,6.71,-110.3,21.5,-40.3,-287,1101,-746
1990,11.73,-0.65,6.37,-132.4,2.0,-56.4,-280,1113,-738
1991,11.91,-0.20,5.39,-156.1,-19.7,-54.6,-302,1091,-751
1992,11.45,0.31,4.82,-171.6,-37.7,-44.8,-326,1066,-761
1993,10.73,0.39,4.06,-177.9,-44.5,-37.6,-351,1041,-781
1994,10.05,0.27,3.21,-176.9,-39.8,-39.7,-378,1008,-801
1995,9.23,0.01,2.46,-172.6,-31.6,-46.7,-403,988,-825
1996,8.47,-0.13,1.71,-164.6,-24.1,-48.4,-421,973,-842
1997,7.93,-0.14,0.84,-150.9,-12.2,-39.8,-428,947,-872
1998,7.36,-0.05,0.02,-129.1,4.0,-29.3,-455,907,-870
1999,6.77,0.03,-0.42,-101.8,20.8,-22.9,-457,892,-872
2000,6.47,0.18,-0.23,-78.6,30.2,-18.4,-462,897,-882
2001,6.35,0.16,0.17,-65.0,28.3,-16.7,-472,900,-875
2002,6.48,0.23,0.46,-59.4,18.9,-17.8,-485,882,-877
2003,6.96,0.51,0.43,-56.9,8.4,-19.6,-492,877,-882
2004,7.66,0.73,0.36,-53.9,-0.1,-21.3,-500,875,-890
2005,8.40,0.83,0.07,-44.5,-4.5,-21.3,-510,852,-893
2006,9.16,0.75,-0.02,-24.5,-3.6,-21.9,-510,840,-906
2007,9.68,0.70,-0.04,4.5,3.4,-24.9,-525,832,-916
2008,10.56,0.77,0.22,34.1,10.1,-27.3,-502,827,-903
2009,11.86,1.06,-0.25,90.3,9.5,-19.7,-485,832,-906
2010,12.37,1.02,-0.79,118.6,10.4,-16.5,-480,835,-898
2011,12.72,1.10,-0.39,141.4,9.4,-12.1,-455,850,-906
2012,13.06,1.68,1.54,142.6,2.4,0.9,-447,875,-898
2013,13.17,1.48,2.51,136.3,-6.0,6.5,-437,862,-898
2014,12.31,0.60,2.48,127.0,-10.6,-3.9,-435,872,-903
2015,12.09,-0.03,1.77,111.3,-6.0,-3.9,-428,877,-882
2016,12.51,-0.32,0.82,102.1,-7.7,10.3,-401,895,-877
2017,13.24,0.04,0.79,104.6,-10.0,28.7,-408,887,-906
2018,13.45,0.54,1.36,111.7,-15.4,47.0,-416,885,-898
2019,12.93,0.74,1.75,115.2,-22.0,57.7,-418,900,-906
2020,12.04,0.59,1.81,112.3,-22.0,59.9,-413,887,-903
2021,10.83,0.02,1.28,104.6,-6.1,54.0,-440,895,-908
2022,9.59,-0.42,0.89,98.0,16.2,44.4,-457,905,-893
2023,8.08,-0.94,0.57,93.3,33.6,39.6,-457,927,-893
2024,6.84,-1.02,0.59,85.6,42.7,41.4,-450,950,-857
2025,5.88,-1.03,0.70,73.1,43.4,41.9,-472,978,-860
2026,5.12,-1.04,0.84,55.5,41.2,37.9,-475,998,-842
2027,4.93,-1.22,1.11,34.8,36.6,28.9,-480,1011,-830
2028,5.06,-1.44,1.57,13.4,27.2,17.0,-480,1033,-812
2029,5.40,-1.73,1.75,-10.0,12.2,6.1,-497,1051,-796
